Year,Ring,ID_YearBird,FID,FID_nb,Island_ID,Island_type,Breed_exp,Body_condition,ClutchSize,Eagle_index,Ad_pred_risk,Nest_pred_risk,Laying_date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,73462,2017-73462,300,4,SKO,Forested,1,0.129116534,5,7.47,0.227272727,0.666666667,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,64073,2017-64073,150,2,SKO,Forested,11,0.020649533,5,7.47,0.227272727,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,69621,2017-69621,20,4,SKO,Forested,7,0.156764026,6,7.47,0.227272727,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,64074,2017-64074,100,2,SKO,Forested,11,0.211858849,2,7.47,0.227272727,0.666666667,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70933,2017-70933,150,1,SKO,Forested,6,0.082784812,5,7.47,0.227272727,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,73462,2017-73462,200,2,SKO,Forested,1,0.129116534,5,7.47,0.227272727,0.666666667,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,72049,2017-72049,100,3,SKO,Forested,3,0.024981875,6,7.47,0.227272727,0.666666667,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,69621,2017-69621,20,1,SKO,Forested,7,0.156764026,6,7.47,0.227272727,0.666666667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74257,2018-74257,250,1,AGR,Open,1,-0.029445508,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74253,2018-74253,300,3,AGR,Open,1,0.169493459,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74257,2018-74257,300,3,AGR,Open,1,-0.029445508,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74253,2018-74253,400,4,AGR,Open,1,0.169493459,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74253,2018-74253,200,2,AGR,Open,1,0.169493459,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74257,2018-74257,700,2,AGR,Open,1,-0.029445508,5,6.98,0,0.636363636,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73464,2018-73464,300,2,EKW_WKV,Open,2,0.136811077,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73464,2018-73464,50,1,EKW_WKV,Open,2,0.136811077,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73464,2018-73464,100,3,EKW_WKV,Open,2,0.136811077,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72062,2018-72062,40,3,FU,Forested,4,-0.00373914,3,6.98,0.279069767,0.651162791,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72062,2018-72062,100,2,FU,Forested,4,-0.00373914,3,6.98,0.279069767,0.651162791,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71025,2018-71025,300,1,FU,Forested,6,-0.005987888,4,6.98,0.279069767,0.651162791,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72062,2018-72062,100,1,FU,Forested,4,-0.00373914,3,6.98,0.279069767,0.651162791,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72062,2018-72062,30,4,FU,Forested,4,-0.00373914,3,6.98,0.279069767,0.651162791,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72024,2018-72024,200,1,FU,Forested,4,0.019080714,5,6.98,0.279069767,0.651162791,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71025,2018-71025,250,2,FU,Forested,6,-0.005987888,4,6.98,0.279069767,0.651162791,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,70976,2018-70976,150,2,FU,Forested,7,0.01053769,5,6.98,0.279069767,0.651162791,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,70976,2018-70976,1000,1,FU,Forested,7,0.01053769,5,6.98,0.279069767,0.651162791,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72024,2018-72024,100,3,FU,Forested,4,0.019080714,5,6.98,0.279069767,0.651162791,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72024,2018-72024,10,2,FU,Forested,4,0.019080714,5,6.98,0.279069767,0.651162791,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,58874,2018-58874,150,2,FU,Forested,14,0.10168701,5,6.98,0.279069767,0.651162791,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,58874,2018-58874,DNL,1,FU,Forested,14,0.10168701,5,6.98,0.279069767,0.651162791,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69658,2018-69658,50,2,KA,Forested,8,0.060004178,5,6.98,0.095238095,0.451612903,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73478,2018-73478,100,2,KA,Forested,2,0.145873419,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74259,2018-74259,100,1,KA,Forested,1,0.147573681,5,6.98,0.095238095,0.451612903,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69711,2018-69711,50,1,KA,Forested,8,-0.08193318,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73476,2018-73476,400,2,KA,Forested,2,-0.04433375,3,6.98,0.095238095,0.451612903,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72068,2018-72068,LOT,1,KA,Forested,4,0.096505903,4,6.98,0.095238095,0.451612903,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69658,2018-69658,100,1,KA,Forested,8,0.060004178,5,6.98,0.095238095,0.451612903,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73476,2018-73476,20,1,KA,Forested,2,-0.04433375,3,6.98,0.095238095,0.451612903,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73478,2018-73478,LOT,3,KA,Forested,2,0.145873419,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74287,2018-74287,200,1,KA,Forested,1,-0.08168507,5,6.98,0.095238095,0.451612903,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74289,2018-74289,200,1,KA,Forested,1,0.063753504,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69658,2018-69658,10,4,KA,Forested,8,0.060004178,5,6.98,0.095238095,0.451612903,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73491,2018-73491,20,1,KA,Forested,2,0.069055792,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69711,2018-69711,300,2,KA,Forested,8,-0.08193318,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72068,2018-72068,20,2,KA,Forested,4,0.096505903,4,6.98,0.095238095,0.451612903,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72068,2018-72068,LOT,3,KA,Forested,4,0.096505903,4,6.98,0.095238095,0.451612903,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74260,2018-74260,50,1,KA,Forested,1,0.020040009,5,6.98,0.095238095,0.451612903,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74278,2018-74278,450,1,KA,Forested,1,-0.089734753,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74259,2018-74259,100,2,KA,Forested,1,0.147573681,5,6.98,0.095238095,0.451612903,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73478,2018-73478,50,1,KA,Forested,2,0.145873419,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74287,2018-74287,150,2,KA,Forested,1,-0.08168507,5,6.98,0.095238095,0.451612903,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73491,2018-73491,LOT,2,KA,Forested,2,0.069055792,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74259,2018-74259,250,3,KA,Forested,1,0.147573681,5,6.98,0.095238095,0.451612903,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74289,2018-74289,200,2,KA,Forested,1,0.063753504,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74289,2018-74289,400,3,KA,Forested,1,0.063753504,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74289,2018-74289,300,4,KA,Forested,1,0.063753504,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74290,2018-74290,200,2,KA,Forested,1,-0.011337291,5,6.98,0.095238095,0.451612903,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74260,2018-74260,10,2,KA,Forested,1,0.020040009,5,6.98,0.095238095,0.451612903,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74278,2018-74278,700,3,KA,Forested,1,-0.089734753,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74278,2018-74278,400,2,KA,Forested,1,-0.089734753,5,6.98,0.095238095,0.451612903,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73478,2018-73478,DNL,4,KA,Forested,2,0.145873419,5,6.98,0.095238095,0.451612903,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69658,2018-69658,200,3,KA,Forested,8,0.060004178,5,6.98,0.095238095,0.451612903,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74290,2018-74290,100,1,KA,Forested,1,-0.011337291,5,6.98,0.095238095,0.451612903,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74228,2018-74228,700,2,MAJ,Open,1,-0.000915535,4,6.98,0,0.666666667,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74228,2018-74228,200,1,MAJ,Open,1,-0.000915535,4,6.98,0,0.666666667,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69703,2018-69703,450,2,PAR,Open,8,0.00993958,2,6.98,0,0.136363636,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69703,2018-69703,900,3,PAR,Open,8,0.00993958,2,6.98,0,0.136363636,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72087,2018-72087,600,4,PAR,Open,3,0.099127148,2,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71039,2018-71039,200,4,PAR,Open,6,0.015435414,6,6.98,0,0.136363636,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72087,2018-72087,1000,1,PAR,Open,3,0.099127148,2,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74244,2018-74244,150,2,PAR,Open,1,-0.025231584,5,6.98,0,0.136363636,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,69703,2018-69703,700,1,PAR,Open,8,0.00993958,2,6.98,0,0.136363636,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74244,2018-74244,200,1,PAR,Open,1,-0.025231584,5,6.98,0,0.136363636,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,65558,2018-65558,10,1,PAR,Open,11,0.075600605,3,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72087,2018-72087,900,3,PAR,Open,3,0.099127148,2,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,65558,2018-65558,100,2,PAR,Open,11,0.075600605,3,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71039,2018-71039,400,3,PAR,Open,6,0.015435414,6,6.98,0,0.136363636,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74244,2018-74244,500,3,PAR,Open,1,-0.025231584,5,6.98,0,0.136363636,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72087,2018-72087,350,2,PAR,Open,3,0.099127148,2,6.98,0,0.136363636,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71040,2018-71040,350,4,R,Forested,6,0.028319959,5,6.98,0,0.25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74233,2018-74233,150,1,R,Forested,1,0.096070013,5,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74233,2018-74233,100,2,R,Forested,1,0.096070013,5,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60842,2018-60842,50,2,R,Forested,13,0.161673631,4,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60842,2018-60842,100,4,R,Forested,13,0.161673631,4,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71040,2018-71040,450,1,R,Forested,6,0.028319959,5,6.98,0,0.25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74233,2018-74233,200,3,R,Forested,1,0.096070013,5,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71040,2018-71040,200,2,R,Forested,6,0.028319959,5,6.98,0,0.25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60842,2018-60842,50,3,R,Forested,13,0.161673631,4,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60842,2018-60842,50,1,R,Forested,13,0.161673631,4,6.98,0,0.25,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71040,2018-71040,350,3,R,Forested,6,0.028319959,5,6.98,0,0.25,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74251,2018-74251,200,2,RG,Open,1,-0.002069753,5,6.98,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74251,2018-74251,300,3,RG,Open,1,-0.002069753,5,6.98,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74251,2018-74251,350,1,RG,Open,1,-0.002069753,5,6.98,0,0.2,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72026,2018-72026,450,1,RIN,Open,4,-0.027631338,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74226,2018-74226,150,2,RIN,Open,1,-0.033368726,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72078,2018-72078,500,2,RIN,Open,3,0.091101267,4,6.98,0,0.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72026,2018-72026,500,3,RIN,Open,4,-0.027631338,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72026,2018-72026,200,2,RIN,Open,4,-0.027631338,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74226,2018-74226,200,3,RIN,Open,1,-0.033368726,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72078,2018-72078,700,4,RIN,Open,3,0.091101267,4,6.98,0,0.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74226,2018-74226,250,1,RIN,Open,1,-0.033368726,4,6.98,0,0.5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72078,2018-72078,650,1,RIN,Open,3,0.091101267,4,6.98,0,0.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72078,2018-72078,350,3,RIN,Open,3,0.091101267,4,6.98,0,0.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72098,2018-72098,100,2,RO,Forested,3,0.075280113,4,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73487,2018-73487,350,2,RO,Forested,2,-0.057582611,4,6.98,0.047619048,0.322580645,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72098,2018-72098,200,1,RO,Forested,3,0.075280113,4,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60646,2018-60646,200,2,RO,Forested,9,0.026690824,4,6.98,0.047619048,0.322580645,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73451,2018-73451,150,2,RO,Forested,2,-0.018528263,5,6.98,0.047619048,0.322580645,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73451,2018-73451,300,3,RO,Forested,2,-0.018528263,5,6.98,0.047619048,0.322580645,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73451,2018-73451,200,1,RO,Forested,2,-0.018528263,5,6.98,0.047619048,0.322580645,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,60646,2018-60646,250,1,RO,Forested,9,0.026690824,4,6.98,0.047619048,0.322580645,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73411,2018-73411,800,2,RO,Forested,3,-0.038798805,6,6.98,0.047619048,0.322580645,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73454,2018-73454,10,2,RO,Forested,2,0.005000256,5,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71938,2018-71938,300,1,RO,Forested,5,0.024727349,5,6.98,0.047619048,0.322580645,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71938,2018-71938,200,2,RO,Forested,5,0.024727349,5,6.98,0.047619048,0.322580645,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71938,2018-71938,10,4,RO,Forested,5,0.024727349,5,6.98,0.047619048,0.322580645,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,72098,2018-72098,250,3,RO,Forested,3,0.075280113,4,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73487,2018-73487,400,1,RO,Forested,2,-0.057582611,4,6.98,0.047619048,0.322580645,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73411,2018-73411,100,1,RO,Forested,3,-0.038798805,6,6.98,0.047619048,0.322580645,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73418,2018-73418,LOT,2,RO,Forested,3,0.031115813,6,6.98,0.047619048,0.322580645,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73418,2018-73418,LOT,1,RO,Forested,3,0.031115813,6,6.98,0.047619048,0.322580645,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,71938,2018-71938,200,3,RO,Forested,5,0.024727349,5,6.98,0.047619048,0.322580645,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73454,2018-73454,10,4,RO,Forested,2,0.005000256,5,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74277,2018-74277,500,1,RO,Forested,1,0.017344973,5,6.98,0.047619048,0.322580645,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73454,2018-73454,LOT,1,RO,Forested,2,0.005000256,5,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74277,2018-74277,550,2,RO,Forested,1,0.017344973,5,6.98,0.047619048,0.322580645,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73454,2018-73454,10,3,RO,Forested,2,0.005000256,5,6.98,0.047619048,0.322580645,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,68218,2018-68218,700,4,SA_SB,Open,9,0.05177999,2,6.98,0,0.1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,68218,2018-68218,650,3,SA_SB,Open,9,0.05177999,2,6.98,0,0.1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,68218,2018-68218,700,1,SA_SB,Open,9,0.05177999,2,6.98,0,0.1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73474,2018-73474,100,4,SA_SB,Open,2,0.072819722,4,6.98,0,0.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,68218,2018-68218,600,2,SA_SB,Open,9,0.05177999,2,6.98,0,0.1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73474,2018-73474,100,3,SA_SB,Open,2,0.072819722,4,6.98,0,0.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73474,2018-73474,100,2,SA_SB,Open,2,0.072819722,4,6.98,0,0.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,73474,2018-73474,100,1,SA_SB,Open,2,0.072819722,4,6.98,0,0.1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,74268,2018-74268,200,1,SKA,Forested,1,-0.11542687,5,6.98,0.391304348,0.869565217,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
